rule,params,judge_weight,J,F,J_std,F_std,n_seasons,base_weight,delta,log_strength,Balance
Dynamic+Log,"b=50%,δ=0.015,α=0.3",,0.7293112451136623,0.440625,0.36895992131969196,0.5765519138594546,32,0.5,0.015,0.3,0.5493509042833555
Dynamic+Log,"b=50%,δ=0.02,α=0.1",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.5,0.02,0.1,0.5429149500569148
Dynamic+Log,"b=50%,δ=0.02,α=0.15",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.5,0.02,0.15,0.5429149500569148
Dynamic+Log,"b=50%,δ=0.02,α=0.2",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.5,0.02,0.2,0.5429149500569148
Dynamic+Log,"b=50%,δ=0.02,α=0.25",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.5,0.02,0.25,0.5429149500569148
Dynamic+Log,"b=50%,δ=0.02,α=0.3",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.5,0.02,0.3,0.5429149500569148
Dynamic+Log,"b=50%,δ=0.025,α=0.1",,0.7546493235723464,0.40937500000000004,0.35324313754307196,0.5896817865382991,32,0.5,0.025,0.1,0.5308043145076534
Dynamic+Log,"b=50%,δ=0.025,α=0.15",,0.7612374020310305,0.390625,0.3548310085796223,0.5991448984803258,32,0.5,0.025,0.15,0.5163088219320248
Dynamic+Log,"b=50%,δ=0.025,α=0.2",,0.7612374020310305,0.390625,0.3548310085796223,0.5991448984803258,32,0.5,0.025,0.2,0.5163088219320248
Dynamic+Log,"b=50%,δ=0.025,α=0.25",,0.7692528579066958,0.38125,0.353184712561538,0.5981416533731788,32,0.5,0.025,0.25,0.5098251600271985
Dynamic+Log,"b=50%,δ=0.025,α=0.3",,0.7692528579066958,0.38125,0.353184712561538,0.5981416533731788,32,0.5,0.025,0.3,0.5098251600271985
Dynamic+Log,"b=52%,δ=0.01,α=0.1",,0.5906701283427804,0.575,0.5356100921645826,0.4602988159880492,32,0.525,0.01,0.1,0.5827297367370808
Dynamic+Log,"b=52%,δ=0.01,α=0.15",,0.606807558951978,0.5562499999999999,0.5331234607578602,0.4788903188622631,32,0.525,0.01,0.15,0.5804299224553847
Dynamic+Log,"b=52%,δ=0.01,α=0.2",,0.6321456374106621,0.5375,0.49907707933180384,0.48072211307573526,32,0.525,0.01,0.2,0.5809935401801325
Dynamic+Log,"b=52%,δ=0.01,α=0.25",,0.6486158335573724,0.51875,0.49003705599489994,0.5046270281108612,32,0.525,0.01,0.25,0.5764593303957115
Dynamic+Log,"b=52%,δ=0.01,α=0.3",,0.6756791274256362,0.503125,0.42527524328463406,0.4971697239122672,32,0.525,0.01,0.3,0.5767727696034596
Dynamic+Log,"b=52%,δ=0.015,α=0.1",,0.7168112451136623,0.459375,0.3731058223454505,0.551622252429142,32,0.525,0.015,0.1,0.5599201092719932
Dynamic+Log,"b=52%,δ=0.015,α=0.15",,0.7293112451136623,0.440625,0.36895992131969196,0.5765519138594546,32,0.525,0.015,0.15,0.5493509042833555
Dynamic+Log,"b=52%,δ=0.015,α=0.2",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.525,0.015,0.2,0.5429149500569148
Dynamic+Log,"b=52%,δ=0.015,α=0.25",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.525,0.015,0.25,0.5429149500569148
Dynamic+Log,"b=52%,δ=0.015,α=0.3",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.525,0.015,0.3,0.5429149500569148
Dynamic+Log,"b=52%,δ=0.02,α=0.1",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.525,0.02,0.1,0.5429149500569148
Dynamic+Log,"b=52%,δ=0.02,α=0.15",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.525,0.02,0.15,0.5429149500569148
Dynamic+Log,"b=52%,δ=0.02,α=0.2",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.525,0.02,0.2,0.5429149500569148
Dynamic+Log,"b=52%,δ=0.02,α=0.25",,0.7546493235723464,0.40937500000000004,0.35324313754307196,0.5896817865382991,32,0.525,0.02,0.25,0.5308043145076534
Dynamic+Log,"b=52%,δ=0.02,α=0.3",,0.7612374020310305,0.390625,0.3548310085796223,0.5991448984803258,32,0.525,0.02,0.3,0.5163088219320248
Dynamic+Log,"b=52%,δ=0.025,α=0.1",,0.7692528579066958,0.38125,0.353184712561538,0.5981416533731788,32,0.525,0.025,0.1,0.5098251600271985
Dynamic+Log,"b=52%,δ=0.025,α=0.15",,0.777268313782361,0.37187499999999996,0.35134789405791367,0.5969895178099863,32,0.525,0.025,0.15,0.5030645881494054
Dynamic+Log,"b=52%,δ=0.025,α=0.2",,0.8043316076506248,0.34062499999999996,0.32261360666154065,0.6153552708598505,32,0.525,0.025,0.2,0.4785778810934758
Dynamic+Log,"b=52%,δ=0.025,α=0.25",,0.8043316076506248,0.34062499999999996,0.32261360666154065,0.6153552708598505,32,0.525,0.025,0.25,0.4785778810934758
Dynamic+Log,"b=52%,δ=0.025,α=0.3",,0.8043316076506248,0.34062499999999996,0.32261360666154065,0.6153552708598505,32,0.525,0.025,0.3,0.4785778810934758
Dynamic+Log,"b=55%,δ=0.01,α=0.1",,0.6486158335573724,0.51875,0.49003705599489994,0.5046270281108612,32,0.55,0.01,0.1,0.5764593303957115
Dynamic+Log,"b=55%,δ=0.01,α=0.15",,0.6756791274256362,0.503125,0.42527524328463406,0.4971697239122672,32,0.55,0.01,0.15,0.5767727696034596
Dynamic+Log,"b=55%,δ=0.01,α=0.2",,0.6855612451136623,0.490625,0.42782250406877703,0.5240225275453336,32,0.55,0.01,0.2,0.5719391584373053
Dynamic+Log,"b=55%,δ=0.01,α=0.25",,0.7168112451136623,0.459375,0.3731058223454505,0.551622252429142,32,0.55,0.01,0.25,0.5599201092719932
Dynamic+Log,"b=55%,δ=0.01,α=0.3",,0.7293112451136623,0.440625,0.36895992131969196,0.5765519138594546,32,0.55,0.01,0.3,0.5493509042833555
Dynamic+Log,"b=55%,δ=0.015,α=0.1",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.55,0.015,0.1,0.5429149500569148
Dynamic+Log,"b=55%,δ=0.015,α=0.15",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.55,0.015,0.15,0.5429149500569148
Dynamic+Log,"b=55%,δ=0.015,α=0.2",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.55,0.015,0.2,0.5429149500569148
Dynamic+Log,"b=55%,δ=0.015,α=0.25",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.55,0.015,0.25,0.5429149500569148
Dynamic+Log,"b=55%,δ=0.015,α=0.3",,0.7418112451136623,0.428125,0.36433829391431216,0.5816111109452776,32,0.55,0.015,0.3,0.5429149500569148
Dynamic+Log,"b=55%,δ=0.02,α=0.1",,0.7546493235723464,0.40937500000000004,0.35324313754307196,0.5896817865382991,32,0.55,0.02,0.1,0.5308043145076534
Dynamic+Log,"b=55%,δ=0.02,α=0.15",,0.7612374020310305,0.390625,0.3548310085796223,0.5991448984803258,32,0.55,0.02,0.15,0.5163088219320248
Dynamic+Log,"b=55%,δ=0.02,α=0.2",,0.7692528579066958,0.38125,0.353184712561538,0.5981416533731788,32,0.55,0.02,0.2,0.5098251600271985
Dynamic+Log,"b=55%,δ=0.02,α=0.25",,0.7692528579066958,0.38125,0.353184712561538,0.5981416533731788,32,0.55,0.02,0.25,0.5098251600271985
Dynamic+Log,"b=55%,δ=0.02,α=0.3",,0.7963161517749595,0.35,0.3252806280846048,0.6169481339626532,32,0.55,0.02,0.3,0.4862718761251745
Dynamic+Log,"b=55%,δ=0.025,α=0.1",,0.8043316076506248,0.34062499999999996,0.32261360666154065,0.6153552708598505,32,0.55,0.025,0.1,0.4785778810934758
Dynamic+Log,"b=55%,δ=0.025,α=0.15",,0.8043316076506248,0.34062499999999996,0.32261360666154065,0.6153552708598505,32,0.55,0.025,0.15,0.4785778810934758
Dynamic+Log,"b=55%,δ=0.025,α=0.2",,0.8043316076506248,0.34062499999999996,0.32261360666154065,0.6153552708598505,32,0.55,0.025,0.2,0.4785778810934758
Dynamic+Log,"b=55%,δ=0.025,α=0.25",,0.8043316076506248,0.34062499999999996,0.32261360666154065,0.6153552708598505,32,0.55,0.025,0.25,0.4785778810934758
Dynamic+Log,"b=55%,δ=0.025,α=0.3",,0.8364268037973351,0.30624999999999997,0.2949734800556788,0.6113190145087914,32,0.55,0.025,0.3,0.44834323684091154
Recommended,"b=40%,δ=0.01,α=0.1+Save",,0.4677897129180112,0.6682428823119737,0.5938990620396647,0.4730369438420064,32,0.4,0.01,0.1,0.5503312970307386
Recommended,"b=40%,δ=0.01,α=0.15+Save",,0.4865397129180111,0.6557428823119738,0.5818697613359609,0.4850915091992282,32,0.4,0.01,0.15,0.5586094977916672
Recommended,"b=40%,δ=0.01,α=0.2+Save",,0.4865397129180111,0.6557428823119738,0.5818697613359609,0.4850915091992282,32,0.4,0.01,0.2,0.5586094977916672
Recommended,"b=40%,δ=0.01,α=0.25+Save",,0.4897458952682773,0.6526178823119738,0.5797414632473897,0.48318205646178,32,0.4,0.01,0.25,0.5595711892024274
Recommended,"b=40%,δ=0.01,α=0.3+Save",,0.4897458952682773,0.6526178823119738,0.5797414632473897,0.48318205646178,32,0.4,0.01,0.3,0.5595711892024274
Recommended,"b=40%,δ=0.015,α=0.1+Save",,0.4897458952682773,0.6526178823119738,0.5797414632473897,0.48318205646178,32,0.4,0.015,0.1,0.5595711892024274
Recommended,"b=40%,δ=0.015,α=0.15+Save",,0.4897458952682773,0.6526178823119738,0.5797414632473897,0.48318205646178,32,0.4,0.015,0.15,0.5595711892024274
Recommended,"b=40%,δ=0.015,α=0.2+Save",,0.5298565472906529,0.6182428823119739,0.5139416250622154,0.47823972908007434,32,0.4,0.015,0.2,0.570647507136033
Recommended,"b=40%,δ=0.015,α=0.25+Save",,0.5397386649786791,0.6021107646239476,0.5188363212087179,0.4772579251557434,32,0.4,0.015,0.25,0.5692212152628691
Recommended,"b=40%,δ=0.015,α=0.3+Save",,0.5397386649786791,0.6021107646239476,0.5188363212087179,0.4772579251557434,32,0.4,0.015,0.3,0.5692212152628691
Recommended,"b=40%,δ=0.02,α=0.1+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.4,0.02,0.1,0.5679728443646198
Recommended,"b=40%,δ=0.02,α=0.15+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.4,0.02,0.15,0.5679728443646198
Recommended,"b=40%,δ=0.02,α=0.2+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.4,0.02,0.2,0.5679728443646198
Recommended,"b=40%,δ=0.02,α=0.25+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.4,0.02,0.25,0.5679728443646198
Recommended,"b=40%,δ=0.02,α=0.3+Save",,0.5952268528166627,0.5396107646239476,0.5256101518213543,0.5003825763373048,32,0.4,0.02,0.3,0.5660559924237551
Recommended,"b=40%,δ=0.025,α=0.1+Save",,0.6139768528166625,0.5271107646239477,0.49984343770529016,0.4987150908259718,32,0.4,0.025,0.1,0.5672374375455376
Recommended,"b=40%,δ=0.025,α=0.15+Save",,0.6139768528166625,0.5271107646239477,0.49984343770529016,0.4987150908259718,32,0.4,0.025,0.15,0.5672374375455376
Recommended,"b=40%,δ=0.025,α=0.2+Save",,0.6205649312753466,0.5208607646239476,0.4916403198303819,0.5015142708591219,32,0.4,0.025,0.2,0.5663582403671823
Recommended,"b=40%,δ=0.025,α=0.25+Save",,0.6476282251436103,0.5052357646239476,0.4288953485514072,0.49407673710149014,32,0.4,0.025,0.25,0.5676384103291046
Recommended,"b=40%,δ=0.025,α=0.3+Save",,0.7078484212903207,0.4364857646239476,0.3598290264365487,0.5690827508198152,32,0.4,0.025,0.3,0.5399921857405926
Recommended,"b=43%,δ=0.01,α=0.1+Save",,0.4865397129180111,0.6557428823119738,0.5818697613359609,0.4850915091992282,32,0.42500000000000004,0.01,0.1,0.5586094977916672
Recommended,"b=43%,δ=0.01,α=0.15+Save",,0.4897458952682773,0.6526178823119738,0.5797414632473897,0.48318205646178,32,0.42500000000000004,0.01,0.15,0.5595711892024274
Recommended,"b=43%,δ=0.01,α=0.2+Save",,0.4897458952682773,0.6526178823119738,0.5797414632473897,0.48318205646178,32,0.42500000000000004,0.01,0.2,0.5595711892024274
Recommended,"b=43%,δ=0.01,α=0.25+Save",,0.5062160914149876,0.6401178823119738,0.5545662243187067,0.4843801159672371,32,0.42500000000000004,0.01,0.25,0.5653465387449361
Recommended,"b=43%,δ=0.01,α=0.3+Save",,0.5298565472906529,0.6182428823119739,0.5139416250622154,0.47823972908007434,32,0.42500000000000004,0.01,0.3,0.570647507136033
Recommended,"b=43%,δ=0.015,α=0.1+Save",,0.5397386649786791,0.6119928823119738,0.5188363212087179,0.47450206743436063,32,0.42500000000000004,0.015,0.1,0.5735993283604304
Recommended,"b=43%,δ=0.015,α=0.15+Save",,0.5397386649786791,0.6021107646239476,0.5188363212087179,0.4772579251557434,32,0.42500000000000004,0.015,0.15,0.5692212152628691
Recommended,"b=43%,δ=0.015,α=0.2+Save",,0.5601729385040781,0.5833607646239476,0.5242520707122376,0.47170193798347193,32,0.42500000000000004,0.015,0.2,0.571531757302358
Recommended,"b=43%,δ=0.015,α=0.25+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.42500000000000004,0.015,0.25,0.5679728443646198
Recommended,"b=43%,δ=0.015,α=0.3+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.42500000000000004,0.015,0.3,0.5679728443646198
Recommended,"b=43%,δ=0.02,α=0.1+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.42500000000000004,0.02,0.1,0.5679728443646198
Recommended,"b=43%,δ=0.02,α=0.15+Save",,0.5952268528166627,0.5396107646239476,0.5256101518213543,0.5003825763373048,32,0.42500000000000004,0.02,0.15,0.5660559924237551
Recommended,"b=43%,δ=0.02,α=0.2+Save",,0.6139768528166625,0.5271107646239477,0.49984343770529016,0.4987150908259718,32,0.42500000000000004,0.02,0.2,0.5672374375455376
Recommended,"b=43%,δ=0.02,α=0.25+Save",,0.6139768528166625,0.5271107646239477,0.49984343770529016,0.4987150908259718,32,0.42500000000000004,0.02,0.25,0.5672374375455376
Recommended,"b=43%,δ=0.02,α=0.3+Save",,0.6205649312753466,0.5208607646239476,0.4916403198303819,0.5015142708591219,32,0.42500000000000004,0.02,0.3,0.5663582403671823
Recommended,"b=43%,δ=0.025,α=0.1+Save",,0.6476282251436103,0.5052357646239476,0.4288953485514072,0.49407673710149014,32,0.42500000000000004,0.025,0.1,0.5676384103291046
Recommended,"b=43%,δ=0.025,α=0.15+Save",,0.6765984212903207,0.4677357646239476,0.415621091977921,0.5436894835212936,32,0.42500000000000004,0.025,0.15,0.5531063976668441
Recommended,"b=43%,δ=0.025,α=0.2+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.42500000000000004,0.025,0.2,0.526364510118705
Recommended,"b=43%,δ=0.025,α=0.25+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.42500000000000004,0.025,0.25,0.526364510118705
Recommended,"b=43%,δ=0.025,α=0.3+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.42500000000000004,0.025,0.3,0.526364510118705
Recommended,"b=45%,δ=0.01,α=0.1+Save",,0.4897458952682773,0.6526178823119738,0.5797414632473897,0.48318205646178,32,0.45,0.01,0.1,0.5595711892024274
Recommended,"b=45%,δ=0.01,α=0.15+Save",,0.5062160914149876,0.6401178823119738,0.5545662243187067,0.4843801159672371,32,0.45,0.01,0.15,0.5653465387449361
Recommended,"b=45%,δ=0.01,α=0.2+Save",,0.5397386649786791,0.6119928823119738,0.5188363212087179,0.47450206743436063,32,0.45,0.01,0.2,0.5735993283604304
Recommended,"b=45%,δ=0.01,α=0.25+Save",,0.5397386649786791,0.6021107646239476,0.5188363212087179,0.4772579251557434,32,0.45,0.01,0.25,0.5692212152628691
Recommended,"b=45%,δ=0.01,α=0.3+Save",,0.5553636649786791,0.5864857646239476,0.5248977560437958,0.47213287101563206,32,0.45,0.01,0.3,0.5705005843502133
Recommended,"b=45%,δ=0.015,α=0.1+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.45,0.015,0.1,0.5679728443646198
Recommended,"b=45%,δ=0.015,α=0.15+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.45,0.015,0.15,0.5679728443646198
Recommended,"b=45%,δ=0.015,α=0.2+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.45,0.015,0.2,0.5679728443646198
Recommended,"b=45%,δ=0.015,α=0.25+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.45,0.015,0.25,0.5679728443646198
Recommended,"b=45%,δ=0.015,α=0.3+Save",,0.5952268528166627,0.5396107646239476,0.5256101518213543,0.5003825763373048,32,0.45,0.015,0.3,0.5660559924237551
Recommended,"b=45%,δ=0.02,α=0.1+Save",,0.6139768528166625,0.5271107646239477,0.49984343770529016,0.4987150908259718,32,0.45,0.02,0.1,0.5672374375455376
Recommended,"b=45%,δ=0.02,α=0.15+Save",,0.6205649312753466,0.5208607646239476,0.4916403198303819,0.5015142708591219,32,0.45,0.02,0.15,0.5663582403671823
Recommended,"b=45%,δ=0.02,α=0.2+Save",,0.6476282251436103,0.5052357646239476,0.4288953485514072,0.49407673710149014,32,0.45,0.02,0.2,0.5676384103291046
Recommended,"b=45%,δ=0.02,α=0.25+Save",,0.6640984212903207,0.48648576462394766,0.4177314958549062,0.516194344039387,32,0.45,0.02,0.25,0.5615832929764589
Recommended,"b=45%,δ=0.02,α=0.3+Save",,0.7177305389783468,0.42398576462394766,0.36195882253002964,0.5912791822787662,32,0.45,0.02,0.3,0.5330703085101248
Recommended,"b=45%,δ=0.025,α=0.1+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.45,0.025,0.1,0.526364510118705
Recommended,"b=45%,δ=0.025,α=0.15+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.45,0.025,0.15,0.526364510118705
Recommended,"b=45%,δ=0.025,α=0.2+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.45,0.025,0.2,0.526364510118705
Recommended,"b=45%,δ=0.025,α=0.25+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.45,0.025,0.25,0.526364510118705
Recommended,"b=45%,δ=0.025,α=0.3+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.45,0.025,0.3,0.526364510118705
Recommended,"b=48%,δ=0.01,α=0.1+Save",,0.5397386649786791,0.6021107646239476,0.5188363212087179,0.4772579251557434,32,0.47500000000000003,0.01,0.1,0.5692212152628691
Recommended,"b=48%,δ=0.01,α=0.15+Save",,0.5397386649786791,0.6021107646239476,0.5188363212087179,0.4772579251557434,32,0.47500000000000003,0.01,0.15,0.5692212152628691
Recommended,"b=48%,δ=0.01,α=0.2+Save",,0.5601729385040781,0.5833607646239476,0.5242520707122376,0.47170193798347193,32,0.47500000000000003,0.01,0.2,0.571531757302358
Recommended,"b=48%,δ=0.01,α=0.25+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.47500000000000003,0.01,0.25,0.5679728443646198
Recommended,"b=48%,δ=0.01,α=0.3+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.47500000000000003,0.01,0.3,0.5679728443646198
Recommended,"b=48%,δ=0.015,α=0.1+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.47500000000000003,0.015,0.1,0.5679728443646198
Recommended,"b=48%,δ=0.015,α=0.15+Save",,0.5952268528166627,0.5396107646239476,0.5256101518213543,0.5003825763373048,32,0.47500000000000003,0.015,0.15,0.5660559924237551
Recommended,"b=48%,δ=0.015,α=0.2+Save",,0.6139768528166625,0.5271107646239477,0.49984343770529016,0.4987150908259718,32,0.47500000000000003,0.015,0.2,0.5672374375455376
Recommended,"b=48%,δ=0.015,α=0.25+Save",,0.6205649312753466,0.5208607646239476,0.4916403198303819,0.5015142708591219,32,0.47500000000000003,0.015,0.25,0.5663582403671823
Recommended,"b=48%,δ=0.015,α=0.3+Save",,0.6640984212903207,0.48648576462394766,0.4177314958549062,0.516194344039387,32,0.47500000000000003,0.015,0.3,0.5615832929764589
Recommended,"b=48%,δ=0.02,α=0.1+Save",,0.6640984212903207,0.48648576462394766,0.4177314958549062,0.516194344039387,32,0.47500000000000003,0.02,0.1,0.5615832929764589
Recommended,"b=48%,δ=0.02,α=0.15+Save",,0.7177305389783468,0.42398576462394766,0.36195882253002964,0.5912791822787662,32,0.47500000000000003,0.02,0.15,0.5330703085101248
Recommended,"b=48%,δ=0.02,α=0.2+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.47500000000000003,0.02,0.2,0.526364510118705
Recommended,"b=48%,δ=0.02,α=0.25+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.47500000000000003,0.02,0.25,0.526364510118705
Recommended,"b=48%,δ=0.02,α=0.3+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.47500000000000003,0.02,0.3,0.526364510118705
Recommended,"b=48%,δ=0.025,α=0.1+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.47500000000000003,0.025,0.1,0.526364510118705
Recommended,"b=48%,δ=0.025,α=0.15+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.47500000000000003,0.025,0.15,0.526364510118705
Recommended,"b=48%,δ=0.025,α=0.2+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.47500000000000003,0.025,0.2,0.526364510118705
Recommended,"b=48%,δ=0.025,α=0.25+Save",,0.7430686174370309,0.39273576462394766,0.34677131595576505,0.6032276677882432,32,0.47500000000000003,0.025,0.25,0.5138730330494319
Recommended,"b=48%,δ=0.025,α=0.3+Save",,0.7496566958957152,0.3739857646239476,0.3486076092102755,0.6119719338814822,32,0.47500000000000003,0.025,0.3,0.49902160557522707
Recommended,"b=50%,δ=0.01,α=0.1+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.5,0.01,0.1,0.5679728443646198
Recommended,"b=50%,δ=0.01,α=0.15+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.5,0.01,0.15,0.5679728443646198
Recommended,"b=50%,δ=0.01,α=0.2+Save",,0.5651139973480912,0.5708607646239476,0.5251576347595937,0.4841802220382012,32,0.5,0.01,0.2,0.5679728443646198
Recommended,"b=50%,δ=0.01,α=0.25+Save",,0.579089422207465,0.5583607646239477,0.5277781848773723,0.4832657204153431,32,0.5,0.01,0.25,0.5685362155258165
Recommended,"b=50%,δ=0.01,α=0.3+Save",,0.6018149312753467,0.5333607646239477,0.5180538837859878,0.5033277210324879,32,0.5,0.01,0.3,0.56552386169628
Recommended,"b=50%,δ=0.015,α=0.1+Save",,0.6205649312753466,0.5208607646239476,0.4916403198303819,0.5015142708591219,32,0.5,0.015,0.1,0.5663582403671823
Recommended,"b=50%,δ=0.015,α=0.15+Save",,0.6205649312753466,0.5208607646239476,0.4916403198303819,0.5015142708591219,32,0.5,0.015,0.15,0.5663582403671823
Recommended,"b=50%,δ=0.015,α=0.2+Save",,0.6640984212903207,0.48648576462394766,0.4177314958549062,0.516194344039387,32,0.5,0.015,0.2,0.5615832929764589
Recommended,"b=50%,δ=0.015,α=0.25+Save",,0.7052305389783469,0.44273576462394765,0.3657884671251735,0.567547392490573,32,0.5,0.015,0.25,0.5439720323827927
Recommended,"b=50%,δ=0.015,α=0.3+Save",,0.7177305389783468,0.42398576462394766,0.36195882253002964,0.5912791822787662,32,0.5,0.015,0.3,0.5330703085101248
Recommended,"b=50%,δ=0.02,α=0.1+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.5,0.02,0.1,0.526364510118705
Recommended,"b=50%,δ=0.02,α=0.15+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.5,0.02,0.15,0.526364510118705
Recommended,"b=50%,δ=0.02,α=0.2+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.5,0.02,0.2,0.526364510118705
Recommended,"b=50%,δ=0.02,α=0.25+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.5,0.02,0.25,0.526364510118705
Recommended,"b=50%,δ=0.02,α=0.3+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.5,0.02,0.3,0.526364510118705
Recommended,"b=50%,δ=0.025,α=0.1+Save",,0.7430686174370309,0.39273576462394766,0.34677131595576505,0.6032276677882432,32,0.5,0.025,0.1,0.5138730330494319
Recommended,"b=50%,δ=0.025,α=0.15+Save",,0.7496566958957152,0.3739857646239476,0.3486076092102755,0.6119719338814822,32,0.5,0.025,0.15,0.49902160557522707
Recommended,"b=50%,δ=0.025,α=0.2+Save",,0.7496566958957152,0.3739857646239476,0.3486076092102755,0.6119719338814822,32,0.5,0.025,0.2,0.49902160557522707
Recommended,"b=50%,δ=0.025,α=0.25+Save",,0.7576721517713804,0.3646107646239476,0.34719923821189713,0.6107343860634836,32,0.5,0.025,0.25,0.4923097702187028
Recommended,"b=50%,δ=0.025,α=0.3+Save",,0.7576721517713804,0.3646107646239476,0.34719923821189713,0.6107343860634836,32,0.5,0.025,0.3,0.4923097702187028
Recommended,"b=52%,δ=0.01,α=0.1+Save",,0.579089422207465,0.5583607646239477,0.5277781848773723,0.4832657204153431,32,0.525,0.01,0.1,0.5685362155258165
Recommended,"b=52%,δ=0.01,α=0.15+Save",,0.5952268528166627,0.5396107646239476,0.5256101518213543,0.5003825763373048,32,0.525,0.01,0.15,0.5660559924237551
Recommended,"b=52%,δ=0.01,α=0.2+Save",,0.6205649312753466,0.5208607646239476,0.4916403198303819,0.5015142708591219,32,0.525,0.01,0.2,0.5663582403671823
Recommended,"b=52%,δ=0.01,α=0.25+Save",,0.6370351274220569,0.5021107646239475,0.4828561506492771,0.5238771612207911,32,0.525,0.01,0.25,0.561582492417914
Recommended,"b=52%,δ=0.01,α=0.3+Save",,0.6640984212903207,0.48648576462394766,0.4177314958549062,0.516194344039387,32,0.525,0.01,0.3,0.5615832929764589
Recommended,"b=52%,δ=0.015,α=0.1+Save",,0.7052305389783469,0.44273576462394765,0.3657884671251735,0.567547392490573,32,0.525,0.015,0.1,0.5439720323827927
Recommended,"b=52%,δ=0.015,α=0.15+Save",,0.7177305389783468,0.42398576462394766,0.36195882253002964,0.5912791822787662,32,0.525,0.015,0.15,0.5330703085101248
Recommended,"b=52%,δ=0.015,α=0.2+Save",,0.7302305389783468,0.41148576462394765,0.3576516122330036,0.5958644690798782,32,0.525,0.015,0.2,0.526364510118705
